fir_id,victim_id
FIR-2026-KA-1614,VIC-2024-KA-0059
FIR-2025-KA-1615,VIC-2024-KA-0428
FIR-2024-KA-1616,VIC-2024-KA-0478
FIR-2023-KA-1617,VIC-2024-KA-0396
FIR-2024-KA-1618,VIC-2024-KA-0038
FIR-2024-KA-1619,VIC-2024-KA-0219
FIR-2023-KA-1620,VIC-2024-KA-1496
FIR-2023-KA-1621,VIC-2024-KA-1176
FIR-2025-KA-1622,VIC-2024-KA-0237
FIR-2025-KA-1623,VIC-2024-KA-0993
FIR-2023-KA-1624,VIC-2024-KA-0702
FIR-2024-KA-1625,VIC-2024-KA-1225
FIR-2026-KA-1626,VIC-2024-KA-0998
FIR-2026-KA-1627,VIC-2024-KA-1232
FIR-2025-KA-1628,VIC-2024-KA-1332
FIR-2026-KA-1629,VIC-2024-KA-0582
FIR-2023-KA-1630,VIC-2024-KA-0046
FIR-2026-KA-1631,VIC-2024-KA-0862
FIR-2024-KA-1632,VIC-2024-KA-1372
FIR-2024-KA-1633,VIC-2024-KA-0059
FIR-2025-KA-1634,VIC-2024-KA-0504
FIR-2024-KA-1635,VIC-2024-KA-0692
FIR-2023-KA-1636,VIC-2024-KA-0111
FIR-2023-KA-1637,VIC-2024-KA-0216
FIR-2023-KA-1638,VIC-2024-KA-1060
FIR-2026-KA-1639,VIC-2024-KA-0551
FIR-2024-KA-1640,VIC-2024-KA-1031
FIR-2026-KA-1641,VIC-2024-KA-0567
FIR-2026-KA-1642,VIC-2024-KA-1451
FIR-2026-KA-1643,VIC-2024-KA-1126
FIR-2026-KA-1644,VIC-2024-KA-1471
FIR-2024-KA-1645,VIC-2024-KA-1332
FIR-2025-KA-1646,VIC-2024-KA-0895
FIR-2025-KA-1647,VIC-2024-KA-0340
FIR-2023-KA-1648,VIC-2024-KA-1287
FIR-2023-KA-1649,VIC-2024-KA-0019
FIR-2025-KA-1650,VIC-2024-KA-0557
FIR-2023-KA-1651,VIC-2024-KA-1329
FIR-2024-KA-1652,VIC-2024-KA-1285
FIR-2023-KA-1653,VIC-2024-KA-1395
FIR-2024-KA-1654,VIC-2024-KA-0665
FIR-2026-KA-1655,VIC-2024-KA-1194
FIR-2024-KA-1656,VIC-2024-KA-0365
FIR-2024-KA-1657,VIC-2024-KA-1352
FIR-2024-KA-1658,VIC-2024-KA-1299
FIR-2026-KA-1659,VIC-2024-KA-0393
FIR-2024-KA-1660,VIC-2024-KA-0834
FIR-2023-KA-1661,VIC-2024-KA-0570
FIR-2023-KA-1662,VIC-2024-KA-0478
FIR-2026-KA-1663,VIC-2024-KA-0547
FIR-2023-KA-1664,VIC-2024-KA-0965
FIR-2023-KA-1665,VIC-2024-KA-0799
FIR-2026-KA-1666,VIC-2024-KA-1120
FIR-2023-KA-1667,VIC-2024-KA-0956
FIR-2025-KA-1668,VIC-2024-KA-0666
FIR-2023-KA-1669,VIC-2024-KA-0731
FIR-2025-KA-1670,VIC-2024-KA-0904
FIR-2023-KA-1671,VIC-2024-KA-0630
FIR-2025-KA-1672,VIC-2024-KA-0464
FIR-2026-KA-1673,VIC-2024-KA-1180
FIR-2025-KA-1674,VIC-2024-KA-0639
FIR-2023-KA-1675,VIC-2024-KA-0203
FIR-2025-KA-1676,VIC-2024-KA-0609
FIR-2025-KA-1677,VIC-2024-KA-0151
FIR-2025-KA-1678,VIC-2024-KA-0953
FIR-2024-KA-1679,VIC-2024-KA-1378
FIR-2026-KA-1680,VIC-2024-KA-1451
FIR-2024-KA-1681,VIC-2024-KA-0578
FIR-2026-KA-1682,VIC-2024-KA-1269
FIR-2025-KA-1683,VIC-2024-KA-0715
FIR-2023-KA-1684,VIC-2024-KA-0086
FIR-2024-KA-1685,VIC-2024-KA-0636
FIR-2026-KA-1686,VIC-2024-KA-1382
FIR-2026-KA-1687,VIC-2024-KA-0049
FIR-2024-KA-1688,VIC-2024-KA-0433
FIR-2024-KA-1689,VIC-2024-KA-0555
FIR-2024-KA-1690,VIC-2024-KA-1047
FIR-2025-KA-1691,VIC-2024-KA-1189
FIR-2026-KA-1692,VIC-2024-KA-1160
FIR-2026-KA-1693,VIC-2024-KA-0120
FIR-2025-KA-1694,VIC-2024-KA-0398
FIR-2024-KA-1695,VIC-2024-KA-0894
FIR-2026-KA-1696,VIC-2024-KA-1309
FIR-2025-KA-1697,VIC-2024-KA-0324
FIR-2024-KA-1698,VIC-2024-KA-1116
FIR-2024-KA-1699,VIC-2024-KA-0584
FIR-2026-KA-1700,VIC-2024-KA-1392
FIR-2026-KA-1701,VIC-2024-KA-1326
FIR-2025-KA-1702,VIC-2024-KA-1137
FIR-2024-KA-1703,VIC-2024-KA-1165
FIR-2023-KA-1704,VIC-2024-KA-0865
FIR-2026-KA-1705,VIC-2024-KA-0635
FIR-2025-KA-1706,VIC-2024-KA-0073
FIR-2026-KA-1707,VIC-2024-KA-1492
FIR-2025-KA-1708,VIC-2024-KA-1087
FIR-2024-KA-1709,VIC-2024-KA-0882
FIR-2024-KA-1710,VIC-2024-KA-0024
FIR-2023-KA-1711,VIC-2024-KA-0801
FIR-2026-KA-1712,VIC-2024-KA-0870
FIR-2025-KA-1713,VIC-2024-KA-1352
FIR-2025-KA-1714,VIC-2024-KA-1193
FIR-2023-KA-1715,VIC-2024-KA-0305
FIR-2023-KA-1716,VIC-2024-KA-0253
FIR-2026-KA-1717,VIC-2024-KA-0080
FIR-2024-KA-1718,VIC-2024-KA-0314
FIR-2024-KA-1719,VIC-2024-KA-0635
FIR-2026-KA-1720,VIC-2024-KA-1009
FIR-2026-KA-1721,VIC-2024-KA-1435
FIR-2024-KA-1722,VIC-2024-KA-0461
FIR-2025-KA-1723,VIC-2024-KA-0277
FIR-2024-KA-1724,VIC-2024-KA-0355
FIR-2026-KA-1725,VIC-2024-KA-0868
FIR-2023-KA-1726,VIC-2024-KA-0470
FIR-2023-KA-1727,VIC-2024-KA-0948
FIR-2025-KA-1728,VIC-2024-KA-0078
FIR-2024-KA-1729,VIC-2024-KA-1469
FIR-2024-KA-1730,VIC-2024-KA-0281
FIR-2025-KA-1731,VIC-2024-KA-0867
FIR-2024-KA-1732,VIC-2024-KA-0970
FIR-2023-KA-1733,VIC-2024-KA-0631
FIR-2023-KA-1734,VIC-2024-KA-0036
FIR-2023-KA-1735,VIC-2024-KA-0700
FIR-2023-KA-1736,VIC-2024-KA-0371
FIR-2023-KA-1737,VIC-2024-KA-1103
FIR-2024-KA-1738,VIC-2024-KA-0552
FIR-2025-KA-1739,VIC-2024-KA-0286
FIR-2025-KA-1740,VIC-2024-KA-1100
FIR-2026-KA-1741,VIC-2024-KA-0190
FIR-2023-KA-1742,VIC-2024-KA-0829
FIR-2023-KA-1743,VIC-2024-KA-1189
FIR-2023-KA-1744,VIC-2024-KA-1187
FIR-2023-KA-1745,VIC-2024-KA-0462
FIR-2025-KA-1746,VIC-2024-KA-0225
FIR-2026-KA-1747,VIC-2024-KA-0520
FIR-2023-KA-1748,VIC-2024-KA-0212
FIR-2024-KA-1749,VIC-2024-KA-0635
FIR-2026-KA-1750,VIC-2024-KA-0457
FIR-2024-KA-1751,VIC-2024-KA-0500
FIR-2024-KA-1752,VIC-2024-KA-0396
FIR-2023-KA-1753,VIC-2024-KA-1233
FIR-2024-KA-1754,VIC-2024-KA-1035
FIR-2025-KA-1755,VIC-2024-KA-1041
FIR-2026-KA-1756,VIC-2024-KA-0177
FIR-2023-KA-1757,VIC-2024-KA-0858
FIR-2024-KA-1758,VIC-2024-KA-0779
FIR-2024-KA-1759,VIC-2024-KA-0960
FIR-2026-KA-1760,VIC-2024-KA-0523
FIR-2025-KA-1761,VIC-2024-KA-1114
FIR-2026-KA-1762,VIC-2024-KA-0010
FIR-2024-KA-1763,VIC-2024-KA-1088
FIR-2025-KA-1764,VIC-2024-KA-0759
FIR-2025-KA-1765,VIC-2024-KA-0596
FIR-2024-KA-1766,VIC-2024-KA-1216
FIR-2024-KA-1767,VIC-2024-KA-0935
FIR-2023-KA-1768,VIC-2024-KA-0146
FIR-2023-KA-1769,VIC-2024-KA-0125
FIR-2024-KA-1770,VIC-2024-KA-0082
FIR-2023-KA-1771,VIC-2024-KA-0227
FIR-2025-KA-1772,VIC-2024-KA-1087
FIR-2025-KA-1773,VIC-2024-KA-0123
FIR-2026-KA-1774,VIC-2024-KA-0562
FIR-2026-KA-1775,VIC-2024-KA-0895
FIR-2024-KA-1776,VIC-2024-KA-0367
FIR-2023-KA-1777,VIC-2024-KA-0711
FIR-2026-KA-1778,VIC-2024-KA-0132
FIR-2024-KA-1779,VIC-2024-KA-1001
FIR-2025-KA-1780,VIC-2024-KA-0863
FIR-2024-KA-1781,VIC-2024-KA-0324
FIR-2025-KA-1782,VIC-2024-KA-1111
FIR-2026-KA-1783,VIC-2024-KA-0964
FIR-2026-KA-1784,VIC-2024-KA-0575
FIR-2024-KA-1785,VIC-2024-KA-0574
FIR-2023-KA-1786,VIC-2024-KA-0234
FIR-2024-KA-1787,VIC-2024-KA-1194
FIR-2024-KA-1788,VIC-2024-KA-1065
FIR-2024-KA-1789,VIC-2024-KA-1039
FIR-2024-KA-1790,VIC-2024-KA-0792
FIR-2025-KA-1791,VIC-2024-KA-0664
FIR-2023-KA-1792,VIC-2024-KA-1303
FIR-2026-KA-1793,VIC-2024-KA-1409
FIR-2024-KA-1794,VIC-2024-KA-1121
FIR-2025-KA-1795,VIC-2024-KA-0429
FIR-2023-KA-1796,VIC-2024-KA-0716
FIR-2025-KA-1797,VIC-2024-KA-0735
FIR-2025-KA-1798,VIC-2024-KA-0066
FIR-2026-KA-1799,VIC-2024-KA-1276
FIR-2023-KA-1800,VIC-2024-KA-1114
FIR-2026-KA-1801,VIC-2024-KA-1021
FIR-2024-KA-1802,VIC-2024-KA-0302
FIR-2025-KA-1803,VIC-2024-KA-0561
FIR-2026-KA-1804,VIC-2024-KA-0195
FIR-2026-KA-1805,VIC-2024-KA-0930
FIR-2025-KA-1806,VIC-2024-KA-0435
FIR-2025-KA-1807,VIC-2024-KA-0908
FIR-2024-KA-1808,VIC-2024-KA-1165
FIR-2025-KA-1809,VIC-2024-KA-1084
FIR-2023-KA-1810,VIC-2024-KA-0427
FIR-2023-KA-1811,VIC-2024-KA-1090
FIR-2025-KA-1812,VIC-2024-KA-0611
FIR-2026-KA-1813,VIC-2024-KA-0785
FIR-2026-KA-1814,VIC-2024-KA-0713
FIR-2025-KA-1815,VIC-2024-KA-1257
FIR-2023-KA-1816,VIC-2024-KA-0919
FIR-2026-KA-1817,VIC-2024-KA-0369
FIR-2026-KA-1818,VIC-2024-KA-0986
FIR-2023-KA-1819,VIC-2024-KA-0069
FIR-2025-KA-1820,VIC-2024-KA-0119
FIR-2024-KA-1821,VIC-2024-KA-1378
FIR-2023-KA-1822,VIC-2024-KA-1037
FIR-2025-KA-1823,VIC-2024-KA-0976
FIR-2026-KA-1824,VIC-2024-KA-0757
FIR-2026-KA-1825,VIC-2024-KA-0167
FIR-2026-KA-1826,VIC-2024-KA-1161
FIR-2024-KA-1827,VIC-2024-KA-1456
FIR-2026-KA-1828,VIC-2024-KA-0653
FIR-2024-KA-1829,VIC-2024-KA-0752
FIR-2023-KA-1830,VIC-2024-KA-1379
FIR-2026-KA-1831,VIC-2024-KA-1082
FIR-2023-KA-1832,VIC-2024-KA-1451
FIR-2024-KA-1833,VIC-2024-KA-0289
FIR-2023-KA-1834,VIC-2024-KA-1357
FIR-2025-KA-1835,VIC-2024-KA-1378
FIR-2024-KA-1836,VIC-2024-KA-1212
FIR-2023-KA-1837,VIC-2024-KA-0391
FIR-2026-KA-1838,VIC-2024-KA-0611
FIR-2024-KA-1839,VIC-2024-KA-0712
FIR-2026-KA-1840,VIC-2024-KA-0022
FIR-2025-KA-1841,VIC-2024-KA-1420
FIR-2024-KA-1842,VIC-2024-KA-1145
FIR-2025-KA-1843,VIC-2024-KA-0998
FIR-2025-KA-1844,VIC-2024-KA-0167
FIR-2023-KA-1845,VIC-2024-KA-0150
FIR-2026-KA-1846,VIC-2024-KA-0067
FIR-2025-KA-1847,VIC-2024-KA-0705
FIR-2026-KA-1848,VIC-2024-KA-0680
FIR-2026-KA-1849,VIC-2024-KA-0702
FIR-2025-KA-1850,VIC-2024-KA-1025
FIR-2023-KA-1851,VIC-2024-KA-0820
FIR-2025-KA-1852,VIC-2024-KA-0612
FIR-2025-KA-1853,VIC-2024-KA-0909
FIR-2024-KA-1854,VIC-2024-KA-0699
FIR-2025-KA-1855,VIC-2024-KA-0968
FIR-2023-KA-1856,VIC-2024-KA-0970
FIR-2023-KA-1857,VIC-2024-KA-1123
FIR-2024-KA-1858,VIC-2024-KA-0599
FIR-2023-KA-1859,VIC-2024-KA-0687
FIR-2024-KA-1860,VIC-2024-KA-0029
FIR-2026-KA-1861,VIC-2024-KA-0185
FIR-2026-KA-1862,VIC-2024-KA-1088
FIR-2023-KA-1863,VIC-2024-KA-0899
FIR-2025-KA-1864,VIC-2024-KA-1325
FIR-2024-KA-1865,VIC-2024-KA-1186
FIR-2026-KA-1866,VIC-2024-KA-0080
FIR-2023-KA-1867,VIC-2024-KA-0634
FIR-2025-KA-1868,VIC-2024-KA-1001
FIR-2024-KA-1869,VIC-2024-KA-0751
FIR-2026-KA-1870,VIC-2024-KA-0626
FIR-2026-KA-1871,VIC-2024-KA-0687
FIR-2025-KA-1872,VIC-2024-KA-0945
FIR-2025-KA-1873,VIC-2024-KA-0562
FIR-2025-KA-1874,VIC-2024-KA-1093
FIR-2024-KA-1875,VIC-2024-KA-0747
FIR-2024-KA-1876,VIC-2024-KA-0136
FIR-2025-KA-1877,VIC-2024-KA-0256
FIR-2026-KA-1878,VIC-2024-KA-0735
FIR-2024-KA-1879,VIC-2024-KA-1398
FIR-2024-KA-1880,VIC-2024-KA-1009
FIR-2024-KA-1881,VIC-2024-KA-0539
FIR-2025-KA-1882,VIC-2024-KA-0727
FIR-2024-KA-1883,VIC-2024-KA-1167
FIR-2024-KA-1884,VIC-2024-KA-0509
FIR-2025-KA-1885,VIC-2024-KA-1426
FIR-2024-KA-1886,VIC-2024-KA-0956
FIR-2026-KA-1887,VIC-2024-KA-1220
FIR-2023-KA-1888,VIC-2024-KA-1141
FIR-2023-KA-1889,VIC-2024-KA-1020
FIR-2025-KA-1890,VIC-2024-KA-1409
FIR-2025-KA-1891,VIC-2024-KA-0406
FIR-2024-KA-1892,VIC-2024-KA-0953
FIR-2026-KA-1893,VIC-2024-KA-0677
FIR-2024-KA-1894,VIC-2024-KA-0551
FIR-2025-KA-1895,VIC-2024-KA-0041
FIR-2023-KA-1896,VIC-2024-KA-0588
FIR-2026-KA-1897,VIC-2024-KA-0987
FIR-2023-KA-1898,VIC-2024-KA-1140
FIR-2025-KA-1899,VIC-2024-KA-1493
FIR-2023-KA-1900,VIC-2024-KA-1123
FIR-2024-KA-1901,VIC-2024-KA-0778
FIR-2024-KA-1902,VIC-2024-KA-0916
FIR-2026-KA-1903,VIC-2024-KA-1265
FIR-2024-KA-1904,VIC-2024-KA-0250
FIR-2024-KA-1905,VIC-2024-KA-1422
FIR-2025-KA-1906,VIC-2024-KA-1005
FIR-2024-KA-1907,VIC-2024-KA-0885
FIR-2026-KA-1908,VIC-2024-KA-0297
FIR-2024-KA-1909,VIC-2024-KA-0281
FIR-2026-KA-1910,VIC-2024-KA-0506
FIR-2023-KA-1911,VIC-2024-KA-1185
FIR-2023-KA-1912,VIC-2024-KA-0775
FIR-2026-KA-1913,VIC-2024-KA-1179
FIR-2023-KA-1914,VIC-2024-KA-1084
FIR-2025-KA-1915,VIC-2024-KA-1227
FIR-2026-KA-1916,VIC-2024-KA-0966
FIR-2023-KA-1917,VIC-2024-KA-0458
FIR-2023-KA-1918,VIC-2024-KA-0826
FIR-2023-KA-1919,VIC-2024-KA-1238
FIR-2025-KA-1920,VIC-2024-KA-0922
FIR-2024-KA-1921,VIC-2024-KA-1171
FIR-2026-KA-1922,VIC-2024-KA-0400
FIR-2026-KA-1923,VIC-2024-KA-0632
FIR-2026-KA-1924,VIC-2024-KA-0148
FIR-2024-KA-1925,VIC-2024-KA-0207
FIR-2023-KA-1926,VIC-2024-KA-0043
FIR-2024-KA-1927,VIC-2024-KA-0676
FIR-2025-KA-1928,VIC-2024-KA-0536
FIR-2025-KA-1929,VIC-2024-KA-1244
FIR-2025-KA-1930,VIC-2024-KA-1008
FIR-2023-KA-1931,VIC-2024-KA-0797
FIR-2023-KA-1932,VIC-2024-KA-1327
FIR-2023-KA-1933,VIC-2024-KA-1481
FIR-2026-KA-1934,VIC-2024-KA-0177
FIR-2023-KA-1935,VIC-2024-KA-0013
FIR-2025-KA-1936,VIC-2024-KA-1475
FIR-2024-KA-1937,VIC-2024-KA-0368
FIR-2024-KA-1938,VIC-2024-KA-0138
FIR-2023-KA-1939,VIC-2024-KA-0723
FIR-2023-KA-1940,VIC-2024-KA-1418
FIR-2025-KA-1941,VIC-2024-KA-0096
FIR-2023-KA-1942,VIC-2024-KA-0400
FIR-2025-KA-1943,VIC-2024-KA-1383
FIR-2023-KA-1944,VIC-2024-KA-1272
FIR-2025-KA-1945,VIC-2024-KA-1281
FIR-2026-KA-1946,VIC-2024-KA-0527
FIR-2023-KA-1947,VIC-2024-KA-0945
FIR-2026-KA-1948,VIC-2024-KA-0332
FIR-2023-KA-1949,VIC-2024-KA-0940
FIR-2023-KA-1950,VIC-2024-KA-1374
FIR-2026-KA-1951,VIC-2024-KA-0485
FIR-2023-KA-1952,VIC-2024-KA-1027
FIR-2024-KA-1953,VIC-2024-KA-1310
FIR-2024-KA-1954,VIC-2024-KA-0798
FIR-2025-KA-1955,VIC-2024-KA-0677
FIR-2023-KA-1956,VIC-2024-KA-1003
FIR-2023-KA-1957,VIC-2024-KA-0078
FIR-2024-KA-1958,VIC-2024-KA-0684
FIR-2024-KA-1959,VIC-2024-KA-0727
FIR-2023-KA-1960,VIC-2024-KA-0341
FIR-2024-KA-1961,VIC-2024-KA-0438
FIR-2024-KA-1962,VIC-2024-KA-0991
FIR-2025-KA-1963,VIC-2024-KA-1378
FIR-2024-KA-1964,VIC-2024-KA-0570
FIR-2025-KA-1965,VIC-2024-KA-1441
FIR-2026-KA-1966,VIC-2024-KA-1011
FIR-2025-KA-1967,VIC-2024-KA-0373
FIR-2026-KA-1968,VIC-2024-KA-0310
FIR-2024-KA-1969,VIC-2024-KA-0144
FIR-2024-KA-1970,VIC-2024-KA-0101
FIR-2026-KA-1971,VIC-2024-KA-0098
FIR-2023-KA-1972,VIC-2024-KA-0567
FIR-2025-KA-1973,VIC-2024-KA-0219
FIR-2025-KA-1974,VIC-2024-KA-0930
FIR-2024-KA-1975,VIC-2024-KA-1416
FIR-2026-KA-1976,VIC-2024-KA-0617
FIR-2025-KA-1977,VIC-2024-KA-1187
FIR-2024-KA-1978,VIC-2024-KA-0695
FIR-2025-KA-1979,VIC-2024-KA-0036
FIR-2025-KA-1980,VIC-2024-KA-1072
FIR-2026-KA-1981,VIC-2024-KA-0124
FIR-2025-KA-1982,VIC-2024-KA-0400
FIR-2026-KA-1983,VIC-2024-KA-0366
FIR-2023-KA-1984,VIC-2024-KA-1045
FIR-2026-KA-1985,VIC-2024-KA-1388
FIR-2023-KA-1986,VIC-2024-KA-1010
FIR-2026-KA-1987,VIC-2024-KA-1192
FIR-2025-KA-1988,VIC-2024-KA-0527
FIR-2025-KA-1989,VIC-2024-KA-0588
FIR-2023-KA-1990,VIC-2024-KA-0926
FIR-2024-KA-1991,VIC-2024-KA-0242
FIR-2026-KA-1992,VIC-2024-KA-0919
FIR-2026-KA-1993,VIC-2024-KA-0019
FIR-2024-KA-1994,VIC-2024-KA-0116
FIR-2025-KA-1995,VIC-2024-KA-1348
FIR-2025-KA-1996,VIC-2024-KA-1180
FIR-2024-KA-1997,VIC-2024-KA-0889
FIR-2023-KA-1998,VIC-2024-KA-1283
FIR-2025-KA-1999,VIC-2024-KA-1247
FIR-2026-KA-2000,VIC-2024-KA-1360
FIR-2023-KA-2001,VIC-2024-KA-1378
FIR-2023-KA-2002,VIC-2024-KA-0634
FIR-2024-KA-2003,VIC-2024-KA-0687
FIR-2026-KA-2004,VIC-2024-KA-0240
FIR-2023-KA-2005,VIC-2024-KA-0836
FIR-2024-KA-2006,VIC-2024-KA-0183
FIR-2026-KA-2007,VIC-2024-KA-0225
FIR-2024-KA-2008,VIC-2024-KA-1281
FIR-2025-KA-2009,VIC-2024-KA-1440
FIR-2026-KA-2010,VIC-2024-KA-1075
FIR-2026-KA-2011,VIC-2024-KA-1137
FIR-2026-KA-2012,VIC-2024-KA-0998
FIR-2023-KA-2013,VIC-2024-KA-0277
FIR-2025-KA-2014,VIC-2024-KA-0271
FIR-2025-KA-2015,VIC-2024-KA-0218
FIR-2026-KA-2016,VIC-2024-KA-1458
FIR-2026-KA-2017,VIC-2024-KA-0158
FIR-2024-KA-2018,VIC-2024-KA-0093
FIR-2026-KA-2019,VIC-2024-KA-1397
FIR-2026-KA-2020,VIC-2024-KA-1339
FIR-2026-KA-2021,VIC-2024-KA-0735
FIR-2024-KA-2022,VIC-2024-KA-0906
FIR-2024-KA-2023,VIC-2024-KA-0759
FIR-2023-KA-2024,VIC-2024-KA-0872
FIR-2023-KA-2025,VIC-2024-KA-1155
FIR-2023-KA-2026,VIC-2024-KA-0211
FIR-2026-KA-2027,VIC-2024-KA-0758
FIR-2026-KA-2028,VIC-2024-KA-0990
FIR-2026-KA-2029,VIC-2024-KA-0669
FIR-2025-KA-2030,VIC-2024-KA-1184
FIR-2023-KA-2031,VIC-2024-KA-0521
FIR-2024-KA-2032,VIC-2024-KA-1251
FIR-2025-KA-2033,VIC-2024-KA-0765
FIR-2024-KA-2034,VIC-2024-KA-0418
FIR-2023-KA-2035,VIC-2024-KA-0530
FIR-2025-KA-2036,VIC-2024-KA-0079
FIR-2023-KA-2037,VIC-2024-KA-0585
FIR-2024-KA-2038,VIC-2024-KA-0422
FIR-2023-KA-2039,VIC-2024-KA-0365
FIR-2026-KA-2040,VIC-2024-KA-0044
FIR-2026-KA-2041,VIC-2024-KA-0457
FIR-2023-KA-2042,VIC-2024-KA-1177
FIR-2026-KA-2043,VIC-2024-KA-1206
FIR-2023-KA-2044,VIC-2024-KA-1113
FIR-2025-KA-2045,VIC-2024-KA-0496
FIR-2024-KA-2046,VIC-2024-KA-1150
FIR-2024-KA-2047,VIC-2024-KA-1233
FIR-2025-KA-2048,VIC-2024-KA-0605
FIR-2023-KA-2049,VIC-2024-KA-1343
FIR-2024-KA-2050,VIC-2024-KA-0552
FIR-2025-KA-2051,VIC-2024-KA-0485
FIR-2025-KA-2052,VIC-2024-KA-1383
FIR-2026-KA-2053,VIC-2024-KA-0486
FIR-2025-KA-2054,VIC-2024-KA-0481
FIR-2023-KA-2055,VIC-2024-KA-0101
FIR-2024-KA-2056,VIC-2024-KA-0673
FIR-2023-KA-2057,VIC-2024-KA-0454
FIR-2025-KA-2058,VIC-2024-KA-0890
FIR-2025-KA-2059,VIC-2024-KA-0553
FIR-2023-KA-2060,VIC-2024-KA-0398
FIR-2023-KA-2061,VIC-2024-KA-1413
FIR-2023-KA-2062,VIC-2024-KA-0640
FIR-2025-KA-2063,VIC-2024-KA-0140
FIR-2024-KA-2064,VIC-2024-KA-1238
FIR-2025-KA-2065,VIC-2024-KA-1227
FIR-2025-KA-2066,VIC-2024-KA-0581
FIR-2023-KA-2067,VIC-2024-KA-0559
FIR-2026-KA-2068,VIC-2024-KA-1206
FIR-2025-KA-2069,VIC-2024-KA-0568
FIR-2023-KA-2070,VIC-2024-KA-0226
FIR-2023-KA-2071,VIC-2024-KA-0046
FIR-2025-KA-2072,VIC-2024-KA-0391
FIR-2026-KA-2073,VIC-2024-KA-1447
FIR-2024-KA-2074,VIC-2024-KA-0629
FIR-2023-KA-2075,VIC-2024-KA-0971
FIR-2025-KA-2076,VIC-2024-KA-1037
FIR-2024-KA-2077,VIC-2024-KA-0385
FIR-2023-KA-2078,VIC-2024-KA-0013
FIR-2026-KA-2079,VIC-2024-KA-0112
FIR-2023-KA-2080,VIC-2024-KA-0624
FIR-2026-KA-2081,VIC-2024-KA-0579
FIR-2026-KA-2082,VIC-2024-KA-0164
FIR-2026-KA-2083,VIC-2024-KA-0337
FIR-2026-KA-2084,VIC-2024-KA-0315
FIR-2024-KA-2085,VIC-2024-KA-0700
FIR-2024-KA-2086,VIC-2024-KA-0078
FIR-2023-KA-2087,VIC-2024-KA-0061
FIR-2025-KA-2088,VIC-2024-KA-0493
FIR-2025-KA-2089,VIC-2024-KA-0325
FIR-2024-KA-2090,VIC-2024-KA-0782
FIR-2025-KA-2091,VIC-2024-KA-1070
FIR-2024-KA-2092,VIC-2024-KA-1036
FIR-2023-KA-2093,VIC-2024-KA-0604
FIR-2024-KA-2094,VIC-2024-KA-0818
FIR-2025-KA-2095,VIC-2024-KA-0567
FIR-2026-KA-2096,VIC-2024-KA-0762
FIR-2025-KA-2097,VIC-2024-KA-0324
FIR-2024-KA-2098,VIC-2024-KA-0737
FIR-2026-KA-2099,VIC-2024-KA-0081
FIR-2024-KA-2100,VIC-2024-KA-0977
FIR-2025-KA-2101,VIC-2024-KA-0516
FIR-2026-KA-2102,VIC-2024-KA-1075
FIR-2025-KA-2103,VIC-2024-KA-0603
FIR-2024-KA-2104,VIC-2024-KA-0818
FIR-2025-KA-2105,VIC-2024-KA-0544
FIR-2024-KA-2106,VIC-2024-KA-0810
FIR-2026-KA-2107,VIC-2024-KA-0292
FIR-2023-KA-2108,VIC-2024-KA-0095
FIR-2025-KA-2109,VIC-2024-KA-0342
FIR-2023-KA-2110,VIC-2024-KA-0354
FIR-2024-KA-2111,VIC-2024-KA-0944
FIR-2026-KA-2112,VIC-2024-KA-1274
FIR-2026-KA-2113,VIC-2024-KA-1355
FIR-2025-KA-2114,VIC-2024-KA-0882
FIR-2024-KA-2115,VIC-2024-KA-0881
FIR-2025-KA-2116,VIC-2024-KA-1038
FIR-2023-KA-2117,VIC-2024-KA-0238
FIR-2026-KA-2118,VIC-2024-KA-0115
FIR-2023-KA-2119,VIC-2024-KA-1457
FIR-2023-KA-2120,VIC-2024-KA-1236
FIR-2023-KA-2121,VIC-2024-KA-0681
FIR-2025-KA-2122,VIC-2024-KA-0757
FIR-2024-KA-2123,VIC-2024-KA-0049
FIR-2026-KA-2124,VIC-2024-KA-0938
FIR-2024-KA-2125,VIC-2024-KA-1432
FIR-2024-KA-2126,VIC-2024-KA-0563
FIR-2025-KA-2127,VIC-2024-KA-1447
FIR-2024-KA-2128,VIC-2024-KA-0002
FIR-2026-KA-2129,VIC-2024-KA-1000
FIR-2025-KA-2130,VIC-2024-KA-1157
FIR-2026-KA-2131,VIC-2024-KA-0021
FIR-2024-KA-2132,VIC-2024-KA-1398
FIR-2025-KA-2133,VIC-2024-KA-0296
FIR-2025-KA-2134,VIC-2024-KA-0806
FIR-2026-KA-2135,VIC-2024-KA-1285
FIR-2024-KA-2136,VIC-2024-KA-0348
FIR-2026-KA-2137,VIC-2024-KA-1431
FIR-2024-KA-2138,VIC-2024-KA-0572
FIR-2025-KA-2139,VIC-2024-KA-0600
FIR-2025-KA-2140,VIC-2024-KA-0744
FIR-2026-KA-2141,VIC-2024-KA-1086
FIR-2026-KA-2142,VIC-2024-KA-0079
FIR-2025-KA-2143,VIC-2024-KA-0095
FIR-2023-KA-2144,VIC-2024-KA-0362
FIR-2023-KA-2145,VIC-2024-KA-0476
FIR-2025-KA-2146,VIC-2024-KA-0338
FIR-2026-KA-2147,VIC-2024-KA-0818
FIR-2026-KA-2148,VIC-2024-KA-1184
FIR-2026-KA-2149,VIC-2024-KA-0212
FIR-2026-KA-2150,VIC-2024-KA-0583
FIR-2025-KA-2151,VIC-2024-KA-0491
