fir_id,accused_id,role
FIR-2023-KA-3038,ACC-2024-KA-1448,associate
FIR-2023-KA-3039,ACC-2024-KA-0717,primary
FIR-2023-KA-3040,ACC-2024-KA-0457,associate
FIR-2023-KA-3040,ACC-2024-KA-0807,associate
FIR-2026-KA-3041,ACC-2024-KA-0328,primary
FIR-2026-KA-3041,ACC-2024-KA-0217,associate
FIR-2024-KA-3042,ACC-2024-KA-0060,associate
FIR-2025-KA-3043,ACC-2024-KA-0391,primary
FIR-2025-KA-3043,ACC-2024-KA-1986,primary
FIR-2026-KA-3044,ACC-2024-KA-0618,primary
FIR-2026-KA-3045,ACC-2024-KA-0230,primary
FIR-2026-KA-3046,ACC-2024-KA-1352,associate
FIR-2026-KA-3046,ACC-2024-KA-0430,associate
FIR-2023-KA-3047,ACC-2024-KA-0748,primary
FIR-2025-KA-3048,ACC-2024-KA-1111,primary
FIR-2025-KA-3048,ACC-2024-KA-0780,associate
FIR-2024-KA-3049,ACC-2024-KA-1481,associate
FIR-2025-KA-3050,ACC-2024-KA-1379,associate
FIR-2023-KA-3051,ACC-2024-KA-0850,primary
FIR-2023-KA-3051,ACC-2024-KA-1763,associate
FIR-2023-KA-3052,ACC-2024-KA-1853,associate
FIR-2025-KA-3053,ACC-2024-KA-0408,associate
FIR-2025-KA-3053,ACC-2024-KA-0120,associate
FIR-2024-KA-3054,ACC-2024-KA-1884,primary
FIR-2024-KA-3054,ACC-2024-KA-0352,associate
FIR-2025-KA-3055,ACC-2024-KA-1151,associate
FIR-2025-KA-3055,ACC-2024-KA-0098,primary
FIR-2026-KA-3056,ACC-2024-KA-1256,primary
FIR-2026-KA-3056,ACC-2024-KA-1255,primary
FIR-2024-KA-3057,ACC-2024-KA-1395,associate
FIR-2025-KA-3058,ACC-2024-KA-0579,associate
FIR-2024-KA-3059,ACC-2024-KA-1071,associate
FIR-2024-KA-3059,ACC-2024-KA-1085,primary
FIR-2023-KA-3060,ACC-2024-KA-0848,associate
FIR-2023-KA-3060,ACC-2024-KA-1889,primary
FIR-2024-KA-3061,ACC-2024-KA-0514,primary
FIR-2024-KA-3062,ACC-2024-KA-0764,primary
FIR-2024-KA-3062,ACC-2024-KA-1124,primary
FIR-2025-KA-3063,ACC-2024-KA-1622,associate
FIR-2025-KA-3063,ACC-2024-KA-0490,associate
FIR-2026-KA-3064,ACC-2024-KA-0032,associate
FIR-2023-KA-3065,ACC-2024-KA-0608,primary
FIR-2023-KA-3065,ACC-2024-KA-1942,associate
FIR-2026-KA-3066,ACC-2024-KA-1779,associate
FIR-2024-KA-3067,ACC-2024-KA-1583,primary
FIR-2024-KA-3067,ACC-2024-KA-1607,associate
FIR-2024-KA-3068,ACC-2024-KA-1513,associate
FIR-2023-KA-3069,ACC-2024-KA-0070,associate
FIR-2023-KA-3069,ACC-2024-KA-0311,primary
FIR-2025-KA-3070,ACC-2024-KA-1220,associate
FIR-2025-KA-3070,ACC-2024-KA-0429,primary
FIR-2024-KA-3071,ACC-2024-KA-1781,associate
FIR-2024-KA-3071,ACC-2024-KA-1505,associate
FIR-2026-KA-3072,ACC-2024-KA-1529,primary
FIR-2026-KA-3073,ACC-2024-KA-1725,associate
FIR-2023-KA-3074,ACC-2024-KA-0319,associate
FIR-2023-KA-3074,ACC-2024-KA-0807,associate
FIR-2026-KA-3075,ACC-2024-KA-0738,associate
FIR-2026-KA-3075,ACC-2024-KA-1075,associate
FIR-2023-KA-3076,ACC-2024-KA-1891,primary
FIR-2023-KA-3076,ACC-2024-KA-1008,primary
FIR-2026-KA-3077,ACC-2024-KA-0590,associate
FIR-2024-KA-3078,ACC-2024-KA-0186,associate
FIR-2024-KA-3078,ACC-2024-KA-1956,primary
FIR-2023-KA-3079,ACC-2024-KA-0971,associate
FIR-2023-KA-3079,ACC-2024-KA-0211,primary
FIR-2024-KA-3080,ACC-2024-KA-0829,primary
FIR-2023-KA-3081,ACC-2024-KA-1847,associate
FIR-2023-KA-3081,ACC-2024-KA-1632,associate
FIR-2025-KA-3082,ACC-2024-KA-1726,associate
FIR-2025-KA-3082,ACC-2024-KA-0082,associate
FIR-2024-KA-3083,ACC-2024-KA-1187,primary
FIR-2024-KA-3084,ACC-2024-KA-0305,primary
FIR-2024-KA-3084,ACC-2024-KA-0142,associate
FIR-2026-KA-3085,ACC-2024-KA-0709,associate
FIR-2024-KA-3086,ACC-2024-KA-1844,primary
FIR-2024-KA-3087,ACC-2024-KA-0635,associate
FIR-2024-KA-3087,ACC-2024-KA-0187,associate
FIR-2026-KA-3088,ACC-2024-KA-1664,associate
FIR-2026-KA-3088,ACC-2024-KA-0837,associate
FIR-2026-KA-3089,ACC-2024-KA-1157,primary
FIR-2026-KA-3089,ACC-2024-KA-0470,primary
FIR-2026-KA-3090,ACC-2024-KA-1857,primary
FIR-2025-KA-3091,ACC-2024-KA-0051,primary
FIR-2024-KA-3092,ACC-2024-KA-1397,associate
FIR-2024-KA-3093,ACC-2024-KA-0871,associate
FIR-2024-KA-3093,ACC-2024-KA-1154,associate
FIR-2024-KA-3094,ACC-2024-KA-1824,associate
FIR-2023-KA-3095,ACC-2024-KA-1790,primary
FIR-2023-KA-3095,ACC-2024-KA-1055,associate
FIR-2024-KA-3096,ACC-2024-KA-0898,primary
FIR-2024-KA-3096,ACC-2024-KA-0727,primary
FIR-2025-KA-3097,ACC-2024-KA-0681,associate
FIR-2025-KA-3098,ACC-2024-KA-1607,associate
FIR-2025-KA-3098,ACC-2024-KA-1358,associate
FIR-2026-KA-3099,ACC-2024-KA-0682,associate
FIR-2026-KA-3099,ACC-2024-KA-1799,primary
FIR-2024-KA-3100,ACC-2024-KA-1302,primary
FIR-2023-KA-3101,ACC-2024-KA-0390,primary
FIR-2023-KA-3101,ACC-2024-KA-0187,primary
FIR-2024-KA-3102,ACC-2024-KA-1204,primary
FIR-2024-KA-3102,ACC-2024-KA-1562,primary
FIR-2025-KA-3103,ACC-2024-KA-1369,primary
FIR-2025-KA-3103,ACC-2024-KA-1861,primary
FIR-2024-KA-3104,ACC-2024-KA-0300,associate
FIR-2024-KA-3105,ACC-2024-KA-0902,primary
FIR-2024-KA-3105,ACC-2024-KA-0858,associate
FIR-2023-KA-3106,ACC-2024-KA-1401,primary
FIR-2026-KA-3107,ACC-2024-KA-0392,primary
FIR-2026-KA-3107,ACC-2024-KA-1484,primary
FIR-2023-KA-3108,ACC-2024-KA-0735,associate
FIR-2023-KA-3108,ACC-2024-KA-0988,associate
FIR-2026-KA-3109,ACC-2024-KA-1903,primary
FIR-2026-KA-3109,ACC-2024-KA-0145,primary
FIR-2023-KA-3110,ACC-2024-KA-1483,associate
FIR-2026-KA-3111,ACC-2024-KA-0631,primary
FIR-2026-KA-3111,ACC-2024-KA-1292,primary
FIR-2025-KA-3112,ACC-2024-KA-0771,primary
FIR-2023-KA-3113,ACC-2024-KA-1273,primary
FIR-2023-KA-3114,ACC-2024-KA-0955,primary
FIR-2023-KA-3114,ACC-2024-KA-1409,primary
FIR-2024-KA-3115,ACC-2024-KA-1775,associate
FIR-2026-KA-3116,ACC-2024-KA-0657,primary
FIR-2026-KA-3117,ACC-2024-KA-1220,associate
FIR-2023-KA-3118,ACC-2024-KA-1160,associate
FIR-2023-KA-3118,ACC-2024-KA-1735,primary
FIR-2023-KA-3119,ACC-2024-KA-0405,primary
FIR-2024-KA-3120,ACC-2024-KA-1700,primary
FIR-2024-KA-3120,ACC-2024-KA-0262,associate
FIR-2025-KA-3121,ACC-2024-KA-0036,associate
FIR-2024-KA-3122,ACC-2024-KA-1691,primary
FIR-2024-KA-3123,ACC-2024-KA-1350,primary
FIR-2024-KA-3123,ACC-2024-KA-0735,primary
FIR-2026-KA-3124,ACC-2024-KA-1811,primary
FIR-2026-KA-3124,ACC-2024-KA-0116,associate
FIR-2026-KA-3125,ACC-2024-KA-1552,primary
FIR-2026-KA-3125,ACC-2024-KA-0986,associate
FIR-2023-KA-3126,ACC-2024-KA-0086,primary
FIR-2023-KA-3126,ACC-2024-KA-1596,primary
FIR-2023-KA-3127,ACC-2024-KA-0115,associate
FIR-2024-KA-3128,ACC-2024-KA-1769,associate
FIR-2024-KA-3128,ACC-2024-KA-1258,primary
FIR-2024-KA-3129,ACC-2024-KA-0368,primary
FIR-2024-KA-3129,ACC-2024-KA-0568,associate
FIR-2025-KA-3130,ACC-2024-KA-0931,associate
FIR-2025-KA-3130,ACC-2024-KA-0468,associate
FIR-2025-KA-3131,ACC-2024-KA-1199,associate
FIR-2025-KA-3131,ACC-2024-KA-0436,associate
FIR-2025-KA-3132,ACC-2024-KA-1654,primary
FIR-2025-KA-3132,ACC-2024-KA-1889,associate
FIR-2023-KA-3133,ACC-2024-KA-0189,primary
FIR-2025-KA-3134,ACC-2024-KA-1100,associate
FIR-2025-KA-3134,ACC-2024-KA-1779,associate
FIR-2026-KA-3135,ACC-2024-KA-0106,associate
FIR-2026-KA-3136,ACC-2024-KA-1225,associate
FIR-2026-KA-3136,ACC-2024-KA-1970,primary
FIR-2025-KA-3137,ACC-2024-KA-0239,primary
FIR-2025-KA-3137,ACC-2024-KA-1199,associate
FIR-2023-KA-3138,ACC-2024-KA-1296,primary
FIR-2026-KA-3139,ACC-2024-KA-0450,primary
FIR-2026-KA-3139,ACC-2024-KA-1254,associate
FIR-2023-KA-3140,ACC-2024-KA-1746,primary
FIR-2023-KA-3140,ACC-2024-KA-1162,primary
FIR-2024-KA-3141,ACC-2024-KA-1532,primary
FIR-2024-KA-3142,ACC-2024-KA-0116,primary
FIR-2024-KA-3142,ACC-2024-KA-1276,associate
FIR-2026-KA-3143,ACC-2024-KA-1568,associate
FIR-2026-KA-3143,ACC-2024-KA-1776,associate
FIR-2025-KA-3144,ACC-2024-KA-0429,associate
FIR-2023-KA-3145,ACC-2024-KA-1188,primary
FIR-2025-KA-3146,ACC-2024-KA-1553,primary
FIR-2025-KA-3147,ACC-2024-KA-1778,primary
FIR-2025-KA-3147,ACC-2024-KA-1927,associate
FIR-2025-KA-3148,ACC-2024-KA-0760,primary
FIR-2025-KA-3148,ACC-2024-KA-0379,primary
FIR-2026-KA-3149,ACC-2024-KA-1732,primary
FIR-2023-KA-3150,ACC-2024-KA-1397,associate
FIR-2025-KA-3151,ACC-2024-KA-0555,associate
FIR-2025-KA-3151,ACC-2024-KA-1890,associate
FIR-2026-KA-3152,ACC-2024-KA-1118,associate
FIR-2025-KA-3153,ACC-2024-KA-0312,associate
FIR-2024-KA-3154,ACC-2024-KA-0264,primary
FIR-2024-KA-3154,ACC-2024-KA-0286,associate
FIR-2025-KA-3155,ACC-2024-KA-1914,associate
FIR-2026-KA-3156,ACC-2024-KA-0154,primary
FIR-2026-KA-3157,ACC-2024-KA-0586,associate
FIR-2026-KA-3157,ACC-2024-KA-0125,primary
FIR-2026-KA-3158,ACC-2024-KA-0632,primary
FIR-2026-KA-3159,ACC-2024-KA-1693,primary
FIR-2024-KA-3160,ACC-2024-KA-0666,associate
FIR-2024-KA-3160,ACC-2024-KA-1448,associate
FIR-2026-KA-3161,ACC-2024-KA-1204,associate
FIR-2026-KA-3162,ACC-2024-KA-0608,associate
FIR-2026-KA-3162,ACC-2024-KA-0070,associate
FIR-2024-KA-3163,ACC-2024-KA-1345,primary
FIR-2024-KA-3163,ACC-2024-KA-0724,associate
FIR-2023-KA-3164,ACC-2024-KA-0702,associate
FIR-2023-KA-3165,ACC-2024-KA-1190,primary
FIR-2023-KA-3166,ACC-2024-KA-1775,primary
FIR-2023-KA-3166,ACC-2024-KA-0213,primary
FIR-2023-KA-3167,ACC-2024-KA-0038,primary
FIR-2025-KA-3168,ACC-2024-KA-1919,primary
FIR-2025-KA-3168,ACC-2024-KA-0007,associate
FIR-2026-KA-3169,ACC-2024-KA-1079,primary
FIR-2026-KA-3169,ACC-2024-KA-0699,associate
FIR-2024-KA-3170,ACC-2024-KA-1223,primary
FIR-2024-KA-3170,ACC-2024-KA-1952,associate
FIR-2025-KA-3171,ACC-2024-KA-0768,associate
FIR-2023-KA-3172,ACC-2024-KA-0276,associate
FIR-2023-KA-3172,ACC-2024-KA-0479,primary
FIR-2026-KA-3173,ACC-2024-KA-1120,primary
FIR-2023-KA-3174,ACC-2024-KA-0252,associate
FIR-2023-KA-3174,ACC-2024-KA-0293,associate
FIR-2026-KA-3175,ACC-2024-KA-1923,primary
FIR-2023-KA-3176,ACC-2024-KA-1223,primary
FIR-2023-KA-3177,ACC-2024-KA-1448,associate
FIR-2023-KA-3177,ACC-2024-KA-1431,primary
FIR-2024-KA-3178,ACC-2024-KA-0303,primary
FIR-2024-KA-3178,ACC-2024-KA-1416,primary
FIR-2026-KA-3179,ACC-2024-KA-1935,primary
FIR-2026-KA-3179,ACC-2024-KA-1884,primary
FIR-2024-KA-3180,ACC-2024-KA-0783,primary
FIR-2024-KA-3180,ACC-2024-KA-1839,primary
FIR-2025-KA-3181,ACC-2024-KA-1680,associate
FIR-2024-KA-3182,ACC-2024-KA-1409,primary
FIR-2026-KA-3183,ACC-2024-KA-0622,primary
FIR-2024-KA-3184,ACC-2024-KA-1017,associate
FIR-2025-KA-3185,ACC-2024-KA-0935,primary
FIR-2025-KA-3185,ACC-2024-KA-0265,primary
FIR-2023-KA-3186,ACC-2024-KA-1044,primary
FIR-2023-KA-3186,ACC-2024-KA-0723,associate
FIR-2024-KA-3187,ACC-2024-KA-1401,associate
FIR-2025-KA-3188,ACC-2024-KA-0048,associate
FIR-2025-KA-3189,ACC-2024-KA-0583,associate
FIR-2023-KA-3190,ACC-2024-KA-0817,primary
FIR-2023-KA-3190,ACC-2024-KA-1227,primary
FIR-2024-KA-3191,ACC-2024-KA-1673,associate
FIR-2024-KA-3191,ACC-2024-KA-0001,primary
FIR-2024-KA-3192,ACC-2024-KA-1073,primary
FIR-2024-KA-3192,ACC-2024-KA-0352,primary
FIR-2025-KA-3193,ACC-2024-KA-0359,primary
FIR-2023-KA-3194,ACC-2024-KA-1178,associate
FIR-2023-KA-3194,ACC-2024-KA-0626,associate
FIR-2025-KA-3195,ACC-2024-KA-0739,associate
FIR-2023-KA-3196,ACC-2024-KA-1849,associate
FIR-2023-KA-3196,ACC-2024-KA-0816,primary
FIR-2023-KA-3197,ACC-2024-KA-0276,associate
FIR-2025-KA-3198,ACC-2024-KA-0824,associate
FIR-2025-KA-3198,ACC-2024-KA-0599,associate
FIR-2025-KA-3199,ACC-2024-KA-1687,associate
FIR-2023-KA-3200,ACC-2024-KA-1334,associate
FIR-2026-KA-3201,ACC-2024-KA-0607,primary
FIR-2026-KA-3201,ACC-2024-KA-1532,associate
FIR-2023-KA-3202,ACC-2024-KA-0710,primary
FIR-2023-KA-3203,ACC-2024-KA-1366,primary
FIR-2025-KA-3204,ACC-2024-KA-1323,primary
FIR-2025-KA-3204,ACC-2024-KA-0477,primary
FIR-2025-KA-3205,ACC-2024-KA-1965,associate
FIR-2025-KA-3206,ACC-2024-KA-0301,primary
FIR-2025-KA-3206,ACC-2024-KA-0035,primary
FIR-2026-KA-3207,ACC-2024-KA-1233,associate
FIR-2026-KA-3207,ACC-2024-KA-1897,primary
FIR-2026-KA-3208,ACC-2024-KA-1868,associate
FIR-2026-KA-3208,ACC-2024-KA-1278,associate
FIR-2024-KA-3209,ACC-2024-KA-1714,primary
FIR-2024-KA-3209,ACC-2024-KA-0980,associate
FIR-2025-KA-3210,ACC-2024-KA-0913,primary
FIR-2025-KA-3210,ACC-2024-KA-0829,primary
FIR-2024-KA-3211,ACC-2024-KA-1625,associate
FIR-2025-KA-3212,ACC-2024-KA-1179,associate
FIR-2024-KA-3213,ACC-2024-KA-0905,primary
FIR-2025-KA-3214,ACC-2024-KA-0429,primary
FIR-2024-KA-3215,ACC-2024-KA-0468,primary
FIR-2026-KA-3216,ACC-2024-KA-1874,primary
FIR-2026-KA-3216,ACC-2024-KA-0047,associate
FIR-2025-KA-3217,ACC-2024-KA-1077,associate
FIR-2025-KA-3217,ACC-2024-KA-1639,associate
FIR-2024-KA-3218,ACC-2024-KA-1515,associate
FIR-2026-KA-3219,ACC-2024-KA-1235,associate
FIR-2024-KA-3220,ACC-2024-KA-1446,primary
FIR-2026-KA-3221,ACC-2024-KA-1048,primary
FIR-2024-KA-3222,ACC-2024-KA-1841,primary
FIR-2024-KA-3222,ACC-2024-KA-0852,primary
FIR-2023-KA-3223,ACC-2024-KA-1366,associate
FIR-2023-KA-3223,ACC-2024-KA-0303,associate
FIR-2023-KA-3224,ACC-2024-KA-0573,associate
FIR-2023-KA-3224,ACC-2024-KA-1433,associate
FIR-2023-KA-3225,ACC-2024-KA-1652,primary
FIR-2023-KA-3226,ACC-2024-KA-0925,associate
FIR-2026-KA-3227,ACC-2024-KA-0592,primary
FIR-2024-KA-3228,ACC-2024-KA-0445,primary
FIR-2024-KA-3228,ACC-2024-KA-0027,primary
FIR-2025-KA-3229,ACC-2024-KA-0997,associate
FIR-2025-KA-3229,ACC-2024-KA-1236,associate
FIR-2024-KA-3230,ACC-2024-KA-0507,associate
FIR-2024-KA-3230,ACC-2024-KA-1443,associate
FIR-2026-KA-3231,ACC-2024-KA-0758,primary
FIR-2023-KA-3232,ACC-2024-KA-0996,associate
FIR-2026-KA-3233,ACC-2024-KA-0617,primary
FIR-2024-KA-3234,ACC-2024-KA-0477,associate
FIR-2024-KA-3234,ACC-2024-KA-1130,primary
FIR-2026-KA-3235,ACC-2024-KA-0792,primary
FIR-2023-KA-3236,ACC-2024-KA-0537,primary
FIR-2024-KA-3237,ACC-2024-KA-1660,primary
FIR-2024-KA-3238,ACC-2024-KA-0094,associate
FIR-2026-KA-3239,ACC-2024-KA-0346,primary
FIR-2026-KA-3240,ACC-2024-KA-1974,primary
FIR-2025-KA-3241,ACC-2024-KA-0583,primary
FIR-2023-KA-3242,ACC-2024-KA-1034,associate
FIR-2024-KA-3243,ACC-2024-KA-0991,associate
FIR-2024-KA-3244,ACC-2024-KA-1167,primary
FIR-2024-KA-3244,ACC-2024-KA-1318,primary
FIR-2026-KA-3245,ACC-2024-KA-0374,associate
FIR-2026-KA-3245,ACC-2024-KA-0867,primary
FIR-2024-KA-3246,ACC-2024-KA-1001,associate
FIR-2024-KA-3246,ACC-2024-KA-1709,primary
FIR-2025-KA-3247,ACC-2024-KA-1866,associate
FIR-2025-KA-3247,ACC-2024-KA-0498,associate
FIR-2025-KA-3248,ACC-2024-KA-1438,associate
FIR-2026-KA-3249,ACC-2024-KA-1766,associate
FIR-2026-KA-3249,ACC-2024-KA-0584,associate
FIR-2024-KA-3250,ACC-2024-KA-1606,associate
FIR-2026-KA-3251,ACC-2024-KA-0234,primary
FIR-2026-KA-3251,ACC-2024-KA-0265,associate
FIR-2025-KA-3252,ACC-2024-KA-0010,associate
FIR-2025-KA-3252,ACC-2024-KA-1501,associate
FIR-2023-KA-3253,ACC-2024-KA-0618,primary
FIR-2023-KA-3253,ACC-2024-KA-1074,associate
FIR-2025-KA-3254,ACC-2024-KA-1860,primary
FIR-2026-KA-3255,ACC-2024-KA-1877,associate
FIR-2024-KA-3256,ACC-2024-KA-0983,primary
FIR-2024-KA-3256,ACC-2024-KA-1009,associate
FIR-2025-KA-3257,ACC-2024-KA-0465,primary
FIR-2025-KA-3257,ACC-2024-KA-0968,associate
FIR-2026-KA-3258,ACC-2024-KA-0369,associate
FIR-2023-KA-3259,ACC-2024-KA-0278,primary
FIR-2023-KA-3259,ACC-2024-KA-0058,associate
FIR-2023-KA-3260,ACC-2024-KA-0063,associate
FIR-2023-KA-3260,ACC-2024-KA-1194,primary
FIR-2024-KA-3261,ACC-2024-KA-0679,associate
FIR-2024-KA-3261,ACC-2024-KA-0021,primary
FIR-2023-KA-3262,ACC-2024-KA-1727,primary
FIR-2025-KA-3263,ACC-2024-KA-1035,primary
FIR-2025-KA-3263,ACC-2024-KA-1197,primary
FIR-2025-KA-3264,ACC-2024-KA-0744,associate
FIR-2025-KA-3264,ACC-2024-KA-0709,associate
FIR-2023-KA-3265,ACC-2024-KA-0987,associate
FIR-2026-KA-3266,ACC-2024-KA-1412,associate
FIR-2026-KA-3266,ACC-2024-KA-1586,associate
FIR-2023-KA-3267,ACC-2024-KA-1900,associate
FIR-2023-KA-3267,ACC-2024-KA-1945,associate
FIR-2024-KA-3268,ACC-2024-KA-1723,primary
FIR-2024-KA-3268,ACC-2024-KA-0145,associate
FIR-2024-KA-3269,ACC-2024-KA-0933,primary
FIR-2024-KA-3270,ACC-2024-KA-1724,primary
FIR-2024-KA-3270,ACC-2024-KA-1436,associate
FIR-2023-KA-3271,ACC-2024-KA-1048,primary
FIR-2023-KA-3271,ACC-2024-KA-0264,associate
FIR-2025-KA-3272,ACC-2024-KA-1353,associate
FIR-2023-KA-3273,ACC-2024-KA-1326,associate
FIR-2024-KA-3274,ACC-2024-KA-0218,primary
FIR-2024-KA-3274,ACC-2024-KA-0890,associate
FIR-2025-KA-3275,ACC-2024-KA-1090,primary
FIR-2026-KA-3276,ACC-2024-KA-1775,primary
FIR-2024-KA-3277,ACC-2024-KA-1699,primary
FIR-2024-KA-3277,ACC-2024-KA-1091,associate
FIR-2024-KA-3278,ACC-2024-KA-1366,associate
FIR-2024-KA-3278,ACC-2024-KA-0217,primary
FIR-2024-KA-3279,ACC-2024-KA-0550,primary
FIR-2024-KA-3279,ACC-2024-KA-0188,associate
FIR-2026-KA-3280,ACC-2024-KA-0523,primary
FIR-2026-KA-3280,ACC-2024-KA-1625,associate
FIR-2026-KA-3281,ACC-2024-KA-0639,primary
FIR-2026-KA-3282,ACC-2024-KA-1892,primary
FIR-2026-KA-3282,ACC-2024-KA-1322,associate
FIR-2024-KA-3283,ACC-2024-KA-0940,associate
FIR-2024-KA-3283,ACC-2024-KA-1671,primary
FIR-2025-KA-3284,ACC-2024-KA-0562,primary
FIR-2026-KA-3285,ACC-2024-KA-0512,primary
FIR-2023-KA-3286,ACC-2024-KA-1508,primary
FIR-2026-KA-3287,ACC-2024-KA-0738,associate
FIR-2026-KA-3287,ACC-2024-KA-1094,primary
FIR-2023-KA-3288,ACC-2024-KA-0784,associate
FIR-2023-KA-3288,ACC-2024-KA-0637,associate
FIR-2023-KA-3289,ACC-2024-KA-1116,associate
FIR-2023-KA-3290,ACC-2024-KA-0008,associate
FIR-2025-KA-3291,ACC-2024-KA-0994,primary
FIR-2026-KA-3292,ACC-2024-KA-0400,associate
FIR-2026-KA-3292,ACC-2024-KA-0281,primary
FIR-2025-KA-3293,ACC-2024-KA-0009,primary
FIR-2026-KA-3294,ACC-2024-KA-0779,associate
FIR-2026-KA-3294,ACC-2024-KA-1941,primary
FIR-2025-KA-3295,ACC-2024-KA-1374,associate
FIR-2025-KA-3295,ACC-2024-KA-1463,primary
FIR-2026-KA-3296,ACC-2024-KA-1052,associate
FIR-2023-KA-3297,ACC-2024-KA-1918,primary
FIR-2023-KA-3297,ACC-2024-KA-1871,primary
FIR-2025-KA-3298,ACC-2024-KA-0547,associate
FIR-2025-KA-3298,ACC-2024-KA-1638,primary
FIR-2023-KA-3299,ACC-2024-KA-1049,primary
FIR-2023-KA-3299,ACC-2024-KA-1712,associate
FIR-2023-KA-3300,ACC-2024-KA-0103,associate
FIR-2023-KA-3300,ACC-2024-KA-1651,primary
FIR-2026-KA-3301,ACC-2024-KA-1723,associate
FIR-2026-KA-3302,ACC-2024-KA-0636,associate
FIR-2026-KA-3302,ACC-2024-KA-0809,associate
FIR-2023-KA-3303,ACC-2024-KA-0606,primary
FIR-2023-KA-3303,ACC-2024-KA-1330,associate
FIR-2026-KA-3304,ACC-2024-KA-0680,associate
FIR-2026-KA-3304,ACC-2024-KA-0552,associate
FIR-2025-KA-3305,ACC-2024-KA-0786,primary
FIR-2025-KA-3305,ACC-2024-KA-0162,primary
FIR-2025-KA-3306,ACC-2024-KA-1176,primary
FIR-2025-KA-3306,ACC-2024-KA-0980,primary
FIR-2025-KA-3307,ACC-2024-KA-0763,associate
FIR-2024-KA-3308,ACC-2024-KA-0006,associate
FIR-2024-KA-3308,ACC-2024-KA-0860,associate
FIR-2026-KA-3309,ACC-2024-KA-0521,associate
FIR-2026-KA-3309,ACC-2024-KA-0761,primary
FIR-2023-KA-3310,ACC-2024-KA-0803,associate
FIR-2024-KA-3311,ACC-2024-KA-0968,associate
FIR-2024-KA-3311,ACC-2024-KA-0167,primary
FIR-2026-KA-3312,ACC-2024-KA-1931,associate
FIR-2026-KA-3312,ACC-2024-KA-0080,associate
FIR-2024-KA-3313,ACC-2024-KA-0685,primary
FIR-2024-KA-3313,ACC-2024-KA-1061,associate
FIR-2025-KA-3314,ACC-2024-KA-1796,primary
FIR-2025-KA-3314,ACC-2024-KA-1147,associate
FIR-2025-KA-3315,ACC-2024-KA-0425,primary
FIR-2024-KA-3316,ACC-2024-KA-1784,associate
FIR-2024-KA-3316,ACC-2024-KA-0436,primary
FIR-2023-KA-3317,ACC-2024-KA-1053,primary
FIR-2025-KA-3318,ACC-2024-KA-0191,primary
FIR-2026-KA-3319,ACC-2024-KA-1249,primary
FIR-2026-KA-3319,ACC-2024-KA-1143,primary
FIR-2023-KA-3320,ACC-2024-KA-0913,primary
FIR-2026-KA-3321,ACC-2024-KA-0018,primary
FIR-2023-KA-3322,ACC-2024-KA-0011,associate
FIR-2023-KA-3323,ACC-2024-KA-1837,primary
FIR-2023-KA-3324,ACC-2024-KA-1435,associate
FIR-2026-KA-3325,ACC-2024-KA-0252,associate
FIR-2025-KA-3326,ACC-2024-KA-1380,primary
FIR-2025-KA-3326,ACC-2024-KA-1629,primary
FIR-2024-KA-3327,ACC-2024-KA-1786,associate
FIR-2025-KA-3328,ACC-2024-KA-1401,associate
FIR-2023-KA-3329,ACC-2024-KA-1349,associate
FIR-2023-KA-3329,ACC-2024-KA-0061,associate
FIR-2025-KA-3330,ACC-2024-KA-1293,primary
FIR-2025-KA-3330,ACC-2024-KA-0501,primary
FIR-2025-KA-3331,ACC-2024-KA-1439,primary
FIR-2024-KA-3332,ACC-2024-KA-1611,primary
FIR-2026-KA-3333,ACC-2024-KA-1882,associate
FIR-2024-KA-3334,ACC-2024-KA-0314,associate
FIR-2023-KA-3335,ACC-2024-KA-1624,associate
FIR-2026-KA-3336,ACC-2024-KA-1642,associate
FIR-2025-KA-3337,ACC-2024-KA-1110,associate
FIR-2023-KA-3338,ACC-2024-KA-0930,associate
FIR-2026-KA-3339,ACC-2024-KA-1347,associate
FIR-2024-KA-3340,ACC-2024-KA-0532,associate
FIR-2026-KA-3341,ACC-2024-KA-1544,associate
FIR-2026-KA-3341,ACC-2024-KA-1601,associate
FIR-2025-KA-3342,ACC-2024-KA-0037,associate
FIR-2025-KA-3342,ACC-2024-KA-0926,primary
FIR-2023-KA-3343,ACC-2024-KA-0316,associate
FIR-2026-KA-3344,ACC-2024-KA-0044,primary
FIR-2026-KA-3344,ACC-2024-KA-1714,associate
FIR-2025-KA-3345,ACC-2024-KA-0381,associate
FIR-2025-KA-3345,ACC-2024-KA-0607,associate
FIR-2026-KA-3346,ACC-2024-KA-1500,primary
FIR-2026-KA-3346,ACC-2024-KA-0760,associate
FIR-2023-KA-3347,ACC-2024-KA-1436,primary
FIR-2026-KA-3348,ACC-2024-KA-1656,primary
FIR-2025-KA-3349,ACC-2024-KA-1289,primary
FIR-2025-KA-3349,ACC-2024-KA-0522,associate
FIR-2025-KA-3350,ACC-2024-KA-1740,primary
FIR-2023-KA-3351,ACC-2024-KA-1624,associate
FIR-2023-KA-3351,ACC-2024-KA-0204,associate
FIR-2023-KA-3352,ACC-2024-KA-0225,associate
FIR-2025-KA-3353,ACC-2024-KA-1250,primary
FIR-2025-KA-3353,ACC-2024-KA-0484,primary
FIR-2024-KA-3354,ACC-2024-KA-1262,primary
FIR-2024-KA-3354,ACC-2024-KA-0800,primary
